Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (kgf·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (rad/s),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
8.600064999999478,2000,,,,0.625,-1.693359375,-0.06640625,0.03670747565948496,0.34899105988128787,15.72350025177002,27.114365776907654,924.3612784442399,1157.25801383112,426.3327371197919,416.57862897364197,97.71209027670582,0.0008377555534740825,0.000818588462708712,2.525390625,,
8.626364999999293,2000,,,,0.787109375,-1.693359375,-1.12109375,0.03697844686436996,0.28158493677534496,15.740500450134277,27.405503472220154,927.9217501183199,859.1208710044799,431.37633974063783,311.56455536301206,72.22569405413802,0.0009037771849473152,0.0006527593445311489,2.53515625,,
8.65021499999985,2000,,,,-0.28125,-1.1015625,-0.732421875,0.036896353808244145,0.29706947087825514,15.722001075744629,26.837266167532654,926.1415142812799,804.66659834208,421.9355275559933,291.146147784759,69.00252023601455,0.0010203448444657945,0.000704063657779641,2.58203125,,
8.672785000000149,2000,,,,0.21875,0.36328125,-0.591796875,0.03670863783255086,0.33255208480405724,15.717144966125488,27.31656571282074,922.9999216276799,1345.96301255736,429.3384232850966,484.5350761380542,112.85621082562763,0.0006863323238735067,0.0007745686543951142,2.58203125,,
8.698849999999627,1984,,,,0.2734375,-1.73046875,-1.052734375,0.03690771751001355,0.31295837168981233,15.726858139038086,27.035456856619568,925.1990364851999,1399.1606481583199,425.1827947081405,506.4263168343288,119.10790444424183,0.000617974148038189,0.0007360560577354436,2.625,,
8.722405000000261,1984,,,,-0.4375,-0.4609375,-1.53515625,0.03690190998366305,0.2741267429842941,15.72844409942627,27.454060753714295,925.40847599544,898.3907791744799,431.8096598670479,325.12289060825583,75.29310268518763,0.0008431480861634946,0.0006348323543032743,2.662109375,,
8.75059499999974,1984,,,,0.140625,0.3125,-1.0078125,0.03674561565186266,0.28259472403101654,15.705713272094727,27.05917282951996,921.32440554576,1192.65329106168,424.9836098404966,429.7770537779502,101.12791265979708,0.0006575379526358397,0.0006649544064465899,2.69140625,,
8.772455000000075,1984,,,,-0.05078125,-0.478515625,-1.205078125,0.03701529066446584,0.3141093484387266,15.71955680847168,26.945704659353943,923.94239942376,860.7963870863999,423.5745351370143,312.46426918740684,73.76842639662782,0.0010052648555804412,0.0007415680650800247,2.73046875,,
8.798205000000074,1984,,,,0.6875,-1.00390625,-0.177734375,0.03701739376217298,0.3024832408071521,15.718001365661621,27.188218315970154,923.8376796686399,940.69756024296,427.34445262032517,341.48275381045045,79.90808157602115,0.0008857936087016971,0.0007078206794365336,2.748046875,,
8.8225,1884,,,,0.3359375,-1.6328125,-1.3125,0.03671498547449012,0.2842494648918206,15.722999572753906,27.369492730032654,923.2093611379199,1473.3022347832798,430.3305225007946,530.447973927417,123.2652452456327,0.0005358668123232674,0.0006605375404002299,2.765625,,
8.851580000000075,1720,,,,-0.71875,-0.248046875,-1.90234375,0.036756576151629416,0.31292561572738004,15.707000732421875,26.839097222220154,921.63856481112,1030.5471101359199,421.56171972695387,371.45757156249186,88.11463521950841,0.0008424262679882815,0.0007423008330311927,2.77734375,,
8.87644000000041,1431,,,,1.017578125,-1.228515625,-0.40234375,0.036888765724612735,0.3133808106535944,15.729778289794922,27.119858940970154,921.42912530088,1333.18720243272,426.58936839197304,482.3056758559836,113.06087577241621,0.0006497555934779624,0.0007346193643664448,2.794921875,,
8.898504999999888,1374,,,,-1.01171875,-0.7109375,-0.78515625,0.036774990158051364,0.2881756623199128,16.09749984741211,15.678818901907652,912.2137868503199,881.7403381104,252.38978488106054,317.9962575187765,125.9941077522742,0.000906223439761385,0.001141788137169325,2.8515625,,
8.928494999999181,1299,,,,1.265625,-0.806640625,-1.9609375,0.03160689203202247,0.28258342887155713,16.38971519470215,4.409200390707701,865.7182155770399,1165.94975350608,72.26553864006866,361.3827226450391,500.0761489442014,0.0007819505780554955,0.003910348337386843,2.8828125,,
8.95077499999944,1292,,,,0.384765625,0.474609375,0.46484375,0.01510566543080863,0.25871788644976196,16.517335891723633,0.5204665864817798,791.7860684623199,768.4335630705599,8.596721429338384,113.83886383967504,1324.2125474855156,0.0022726675032010797,0.03009494824001448,2.912109375,,
8.972820000000299,1286,,,,-0.5,0.9609375,-1.4765625,0.0022815954955378937,0.24349314101441827,16.522001266479492,0.5048687065951526,720.9955140011999,647.6916854172,8.341441409770974,14.491901421213582,173.73377944294015,0.01680201472099357,0.02919077519734131,2.93359375,,
8.999049999999814,1173,,,,-1.037109375,-0.1796875,-0.634765625,0.0008956147344751607,0.22837569959393905,16.532001495361328,0.3262391592375934,664.02796721592,589.15334230512,5.393386268361317,5.174427354550959,95.94023303884585,0.044135453828157506,0.04234365725548652,2.935546875,,
9.027634999999776,1047,,,,0.375,0.798828125,-0.69921875,0.0006784673099086715,0.17608814742442128,16.532001495361328,0.3137608374468982,616.2757588812,543.07665005232,5.187094633857944,3.613461200704359,69.66252701691732,0.048731157647437046,0.033947355861802406,2.947265625,,
9.054225000000558,1041,,,,0.15625,0.01953125,-1.015625,0.0005129351033798656,0.13127573178514348,16.540889739990234,0.12604383183643222,581.40408042624,508.20497159736,2.084877124812296,2.5565551511426787,122.62378059200243,0.05134867977577892,0.06296569242514106,3.0234375,,
9.076,1000,,,,-0.0859375,0.494140625,-0.7421875,0.00034231560400646755,0.10078331930851034,16.54400062561035,0.053208550345152615,555.7477404218399,484.32886742999995,0.8802822901980247,1.6257802479313694,184.68851026931833,0.06199073917692522,0,3.052734375,,
9.10064999999944,1000,,,,-0.3359375,0.125,-0.935546875,-0.00006770397675142102,0.07600399848644863,16.546287536621094,0.009088851418346167,537.42178327584,467.15482759032,0.15038674894558213,0.31013434325383915,206.22451474502063,0,0,3.091796875,,
9.125975000000558,1000,,,,0.328125,-0.955078125,-1.4921875,-0.00018543067334961803,0.05875628999192396,16.54650115966797,0.008042534720152617,519.6194249054399,451.44686432232,0.13307581007367517,0.8209846303537198,616.9300265008311,0.07156807547859807,0,3.111328125,,
9.14830999999959,1000,,,,-0.20703125,0.330078125,-0.80078125,-0.00022328365046375958,0.052159916867626374,16.55000114440918,0.0031597222201526164,504.01618139256,439.08993321815996,0.05229340635954092,0.961567137834608,1838.792315848383,0.05424469578389233,0,3.099609375,,
9.172724999999627,1000,,,,-0.484375,0.2734375,-1.0390625,-0.00020071152973246472,0.04406354656711867,16.548002243041992,0.010483940970152617,489.98373420648,425.79052431791996,0.17348827869000535,0.8381789731532465,483.13291219571823,0.05257057022243197,0,3.05859375,,
9.198290000000037,1000,,,,0.25,-0.1875,-1.1015625,-0.00020276444531593674,0.03889488159849097,16.551000595092773,0.006821831595152617,476.89376481648,414.58551052008,0.11290813879099365,0.8243764561416824,730.1302323898022,0.047180970912888684,0,3.00390625,,
9.226365000000223,1000,,,,-0.224609375,0.34765625,-1.0078125,-0.00016585044802468248,0.034754076140669915,16.55150032043457,0.005601128470152617,463.38491640599995,403.27577696711995,0.09270707966852623,0.6558546587042712,707.4482995789283,0.05299051501643863,0,2.935546875,,
9.248490000000224,1000,,,,-0.11328125,-0.02734375,-0.861328125,-0.00020281364472360565,0.03135536265933234,16.549335479736328,0.0028884549625217914,449.56190873016,390.81412610783997,0.04780201019288235,0.7772049797276114,1625.8834651337238,0.04034374904587143,0,2.8671875,,
9.277014999999665,1000,,,,0.03125,0.142578125,-1.109375,-0.00019266346503718078,0.028285338318263707,16.552001953125,0.010483940970152617,437.30969738112,379.81855182024,0.17353021141441333,0.717690189967864,413.5822714201183,0.039411627347909324,0,2.8046875,,
9.298879999999889,1000,,,,-0.166015625,-0.0390625,-0.9921875,-0.00018889555264103822,0.026274799934488075,16.551555633544922,0.018079427909106015,425.99996382816,369.6607355736,0.29924265686023294,0.684830610210292,228.85460829541938,0.038366859691654015,0.08780432646258794,2.74609375,,
9.325695000000298,1000,,,,-0.078125,0.259765625,-1.1328125,-0.00016849551439873962,0.024993928851790567,16.55257225036621,0.018854476418346165,414.27135125472,360.34067736791997,0.31209008315750086,0.5953941460423786,190.77637457064094,0.04197879508545179,0.0800856233524633,2.697265625,,
9.348379999999889,1000,,,,0.1875,-0.1171875,-0.978515625,-0.00012020973882987693,0.025658084228004092,16.551555633544922,0.005058593954890967,404.11353500807996,351.12533891735995,0.08372759927189187,0.4139721858890427,494.42739250737964,0.061980212928801084,0,2.654296875,,
9.373009999999777,1000,,,,-0.2109375,-0.060546875,-0.859375,-0.00031122930027786214,0.02499731739962839,16.55428695678711,-0.002071862667798996,394.2698780268,343.16663752823996,0.03429820913779907,1.0473370144400407,3053.620118275507,0.02386750115290561,0,2.609375,,
9.399205000000075,1000,,,,0.0625,0.271484375,-1.265625,-0.0002839691863322378,0.022391524112341656,16.554000854492188,0.0019390190951526164,385.8922976172,335.83625466984,0.03209852375803308,0.9351034770743863,2913.228920194077,0.023945504065921077,0,2.560546875,,
9.42275,1000,,,,-0.072265625,-0.15234375,-0.783203125,-0.00008414740541454283,0.019059452071814625,16.55350112915039,0.008042534720152617,377.09583818711997,328.08699279096,0.13313210757127755,0.27076321817607724,203.37935237081214,0.0703915849434921,0,2.5,,
9.449659999999218,1000,,,,-0.015625,0.0546875,-1.068359375,-0.00005941056599457194,0.018021426917494508,16.553714752197266,0.009088851418346167,368.0899392468,320.12829140184,0.150454253804406,0.18651860663928202,123.97031118957959,0.09661999541068349,0,2.431640625,,
9.472930000000634,1000,,,,-0.08203125,0.052734375,-0.9921875,-0.00008085089054586424,0.016678432457770224,16.5568904876709,0.008313801977783442,359.92179834743996,313.11206780879996,0.13765070888234218,0.24828736785145236,180.3749285909436,0.06717390659902098,0,2.3515625,,
9.506165000000037,1000,,,,-0.046875,0.033203125,-1.033203125,-0.0001775339304036423,0.007105784815917139,16.555429458618164,0.004903583694249392,352.59141548904,306.41000348112,0.08118093394457607,0.5334210606392292,657.0767724887312,0.013321155350337812,0.08753021763420962,2.28125,,
9.52896499999985,1060,,,,-0.01953125,0.01171875,-0.947265625,-0.00017379042269795298,0.008753748581045594,16.555273056030273,0.009596156794577837,344.21383507944,298.76546135736,0.1588669960227163,0.5091623008203664,320.49595798208554,0.01719245232206211,0.055101114770206266,2.21484375,,
9.55141000000015,1123,,,,-0.0234375,-0.03125,-0.95703125,-0.00021930817305967462,0.010044785307256577,16.557714462280273,0.007693762332201004,335.41737564936,291.85395751944,0.12739111983723178,0.6276516739980083,492.696566919234,0.016003757694571928,0.07884996473922865,2.134765625,,
9.576004999999888,1324,,,,-0.111328125,-0.00390625,-0.96875,-0.00003603729943324676,0.002506395884043893,16.554859161376953,0.007693762332201004,329.44834960751996,286.82740927367996,0.12736915183069472,0.10134904762942684,79.57110978029039,0.024730334844470285,0.019678201888126856,2.068359375,,
9.602410000000148,1393,,,,-0.048828125,0.01171875,-0.9765625,-0.00012548630865092287,-0.0020387762824241673,16.556501388549805,0.019028862845152615,322.64156552471997,280.43950421136,0.3150513941182931,0.3450478496086354,109.5211308536789,0.005908676969691637,0.006471249835697166,2.001953125,,
9.625804999999701,1676,,,,-0.0625,0.015625,-1.017578125,-0.00011570736956376355,0.0018524061513438418,16.54400062561035,0.4560405815951526,316.04422095216,275.09879670024,7.544735667213913,0.3121753692992954,4.137658137658442,0.005933863890356652,0.00024552300213691785,1.9375,,
9.648235000000335,1758,,,,-0.048828125,-0.0078125,-0.9296875,0.00022322939734250482,-0.0033964544494456904,16.53350257873535,0.7752544487826526,317.30085801359996,271.64304478127997,12.81767142812404,0.5946747767435429,4.639491502635419,0.0057114486476873595,0.00026498217468684065,1.876953125,,
9.676415000000038,1940,,,,0,0.08984375,-1,0.0029282435977146856,-0.002422811704044232,16.539430618286133,0.7324426378123462,322.5368457696,272.89968184272,12.114184189971779,7.835499743704551,64.68037484679193,0.0003092095952132275,0.00019999792524616356,1.82421875,,
9.698254999999888,1991,,,,0.34375,-0.568359375,-0.390625,0.003358388638232114,0.005212716090519408,15.984889030456543,21.929429253470154,602.45275120536,284.62829441616,350.5394931179679,9.373357434417903,2.673980426868326,0.0005561204858548237,0.000014870552941563022,1.802734375,,
9.72543499999959,2000,,,,-0.609375,-1.037109375,-1.44140625,0.019771185766671317,0.030932923695550275,15.619430541992188,27.87390442742035,800.0589291168,360.13123785768,435.37451413822066,69.81636166832939,16.035932146033797,0.00044306123888982737,0.00007104899963374942,1.8125,,
9.748200000000185,2000,,,,-0.51953125,0.544921875,-0.806640625,0.0382893206903098,0.07154918759565589,15.429500579833984,36.949570855032654,704.03091367176,503.59730237208,570.1134249323433,189.08151558696497,33.165596058258714,0.0003784039247493127,0.0001254999171509543,1.869140625,,
9.777325000000186,2000,,,,-0.3359375,-0.2734375,-1.083984375,0.045690261639735455,0.13287060830081268,15.617142677307129,30.904736718069763,827.18134569288,667.5884388899999,482.64368273070795,299.12844472121344,61.97707655237513,0.0004441924886971133,0.0002752975187597102,1.927734375,,
9.799169999999926,2000,,,,0.3984375,-0.0859375,-0.97265625,0.044934194211127,0.21746005749236166,15.781779289245605,24.629624565970154,933.78605640504,779.74329662352,388.69929887712254,343.57569776472974,88.39112876129538,0.0006329320115105224,0.0005594557492657226,1.9375,,
9.824834999999963,2000,,,,-0.9375,0.43359375,-0.330078125,0.03751669130414095,0.33706901907187675,15.872000694274902,21.680405815970154,995.7801514360799,843.7270670018399,344.11141616323994,310.39989267979416,90.20331151482239,0.0010859186070002744,0.0009795345438698773,1.9375,,
9.848615000000224,2000,,,,-0.90625,1.8671875,-1.94921875,0.03225699503529775,0.4507276906481728,15.86500072479248,22.036240776907654,1005.8332479275999,866.45125386288,349.60497589734155,274.08121079527865,78.39739983442347,0.0016445041575098628,0.0012892484996567242,1.9765625,,
9.876324999999255,2000,,,,2.0625,1.443359375,-2.310546875,0.03008999626128845,0.4630789475170416,15.77750015258789,25.803940972220154,866.45125386288,837.65332120488,407.1216826265724,247.18308456083807,60.71479243407526,0.0018734249082609294,0.001137446044458888,2.02734375,,
9.902569999999367,2000,,,,1.11328125,-2.25,-0.509765625,0.03248182061221323,0.28771820836180656,15.77400016784668,25.021470269095154,937.9748466098399,817.96600724232,394.68867622447766,260.56808748282623,66.01863777176854,0.0011041958788632156,0.0007289750775575024,2.130859375,,
9.925339999999851,2000,,,,0.8359375,-0.94140625,-0.84765625,0.03457416895010603,0.19210807208570768,15.748499870300293,25.896714409720154,943.62971338632,815.1385738540799,407.83440352268155,276.3621155633712,67.76331598714708,0.000695131717652727,0.0004710443023599005,2.154296875,,
9.95158999999985,2000,,,,-0.111328125,-1.19921875,-0.71875,0.03462021703270754,0.2344039261974281,15.732999801635742,27.009385308157654,931.0633427719199,1409.94678293568,424.9386536955477,478.6846916263346,112.64795223107518,0.0004896833558663409,0.0005516182727998417,2.21875,,
9.975,2000,,,,0.9609375,-1.70703125,-1.9375,0.035713644175897605,0.24941406360304294,15.73650074005127,26.295884331595154,934.2049354255199,1440.8391106960798,413.80520324444973,504.6329225846051,121.94939034792662,0.0004942484971563205,0.0006027330290859224,2.23828125,,
9.998275000000373,2000,,,,0.9375,-0.6484375,-2.05078125,0.03601075483779132,0.25899574737246356,15.7051420211792,26.78922196282074,926.87455256712,927.6075908529599,420.7285355629927,327.58346546113387,77.86100484550735,0.0007906252136623547,0.0006155887359194489,2.28125,,
10.024770000000485,2000,,,,-0.53125,-0.158203125,-1.990234375,0.03610290465795342,0.2853338001999243,15.71543025970459,26.99081345451996,923.5235204032799,1106.46893259792,424.17224649720475,391.7480231888898,92.35588288105299,0.0007283605361356079,0.0006726838037052116,2.314453125,,
10.04855999999959,2000,,,,0.61328125,-1.64453125,-1.423828125,0.03665005444327396,0.2885235532312628,15.72800064086914,26.751206597220154,929.0736674246399,849.38193377832,420.74299450510136,305.2807424314626,72.55753427114071,0.0009451089214906442,0.0006857477296101826,2.3515625,,
10.072730000000448,2000,,,,-0.298828125,-0.9296875,-1.13671875,0.03643244861528457,0.28963725595396095,15.728571891784668,26.23746415032074,932.005820568,807.17987246496,412.6778411464427,288.39292546155934,69.88330768145615,0.0010043147053292313,0.0007018483356153363,2.392578125,,
10.09799499999918,2000,,,,-0.38671875,0.2265625,-1.466796875,0.03609355757755663,0.2798420936707574,15.719000816345215,26.214097222220154,931.0633427719199,1334.1296802288,412.05941563583144,472.2192424638944,114.59979423968092,0.0005926105260146276,0.0006791304434554539,2.416015625,,
10.124620000000112,2000,,,,2.1875,-2.361328125,-1.943359375,0.03590414847281434,0.2865807858042436,15.718999862670898,26.890366753470154,926.87455256712,1317.2697996544798,422.6896713049674,463.8113878288958,109.72858324097999,0.000617882167890983,0.0006779933489254289,2.474609375,,
10.149464999999852,2000,,,,0.166015625,-1.400390625,-1.88671875,0.03619891173465229,0.28962934934233936,15.715500831604004,27.029526909720154,925.09431673008,883.4158541923199,424.7825526275699,313.5987991084324,73.82572499002369,0.0009235665129004363,0.0006818296739138277,2.544921875,,
10.178400000000373,2000,,,,0.13671875,-0.71484375,-1.943359375,0.03643964888729653,0.27324797957835173,15.707001686096191,26.497300347220154,925.7226352608,810.8450638941599,416.19314123078414,289.74649552078915,69.61827738533567,0.0009430587903650635,0.0006565412845831412,2.556640625,,
10.20165500000026,2000,,,,-0.48828125,-0.7109375,-1.26953125,0.036360577119418765,0.2773356977867135,15.710667610168457,26.647853096853943,925.93207477104,795.8701389119999,418.65556252927047,283.8063766942863,67.78994526662807,0.0009772003751890926,0.0006624435994859701,2.59375,,
10.225525000000372,2000,,,,0.390625,-2.13671875,-1.6875,0.03631999437852097,0.28498139122479066,15.714858055114746,26.923152169119568,926.7698328119999,1258.3125775219198,423.0935147339687,448.1761701235062,105.92839514576558,0.0006358691296466228,0.000673565964262015,2.61328125,,
10.248285000000148,2000,,,,0.9609375,-2.20703125,-1.16015625,0.036296959167318656,0.2798906628564329,15.717500686645508,26.381333550345154,928.4453488939199,1294.23145352808,414.64862819217416,460.67285311632224,111.09957245603562,0.0006075692564974283,0.0006750068463429572,2.650390625,,
10.272604999999515,2000,,,,-0.5234375,0.841796875,-1.4140625,0.03613043730937708,0.26764106242269875,15.698857307434082,26.57926102532074,926.2462340364,880.7978603143199,417.2640261735544,312.0777077506468,74.79142417631829,0.0008576103187624878,0.0006414189712855276,2.697265625,,
10.300765000000595,2000,,,,0.236328125,-0.986328125,-1.359375,0.03610215969029067,0.26549724115730206,15.71543025970459,26.825495919119568,925.7226352608,808.960108302,421.57421029891367,286.4036423935207,67.93670850748879,0.0009270037173357834,0.0006297758132999963,2.7421875,,
10.326115000000224,2000,,,,0.5625,-2.40625,-1.00390625,0.03636838361071315,0.29143843855715634,15.707112312316895,26.867579659353943,925.8273550159199,796.60317719784,422.01209126959327,284.1224669458019,67.32566976719546,0.0010257493597391227,0.0006905926265770836,2.779296875,,
10.348995000000112,2000,,,,0.673828125,-0.42578125,-0.787109375,0.0363173376641866,0.2901139116831482,15.70150089263916,26.615098198782654,922.8952018725599,1113.38043643584,417.89698812586477,396.52713660355033,94.88633511857756,0.0007316369673160741,0.0006942235046589279,2.79296875,,
10.373065000000409,2000,,,,-0.0234375,-0.923828125,-1.806640625,0.036375411371151245,0.2623571868275851,15.706857681274414,26.20886536492035,926.3509537915199,1509.22111078944,411.65891827448615,538.3843330073668,130.784080972681,0.00048730464603618997,0.0006373169028556073,2.82421875,,
10.398294999999926,2000,,,,-0.974609375,-1.43359375,-1.39453125,0.03626532673125278,0.2816933703061553,15.71150016784668,27.123521050345154,923.8376796686399,1218.51907057632,426.1512055350908,433.3457151559056,101.68825279087996,0.0006500430498194956,0.0006610174197499946,2.888671875,,
10.425614999999292,2000,,,,1.162109375,-1.767578125,-0.45703125,0.036150748655711,0.317723799465739,15.703429222106934,26.88199540032074,922.26688334184,1331.82584561616,422.1395121179409,472.1614760956737,111.84962850948604,0.0006729134322711217,0.0007526511741856815,2.92578125,,
10.449080000000075,2000,,,,0.44921875,-0.64453125,-0.5390625,0.03638796659756919,0.2932614772939057,15.695112228393555,26.471530159842224,922.47632285208,946.1429875092,415.47363671602847,337.62950715763793,81.26376196244766,0.0008685895962196902,0.0007058485819025544,2.919921875,,
10.478299999999814,1884,,,,-1.25,-0.056640625,-0.845703125,0.03644011691095705,0.2768003072283373,15.706857681274414,26.490674218069763,925.1990364851999,862.47190316832,416.08524982422716,308.2096619922311,74.07368132430373,0.0008980909470492671,0.0006652490261196955,2.943359375,,
10.500745000000112,1846,,,,-1.30078125,0.056640625,0.61328125,0.036395268188457626,0.3208514291200506,15.699556350708008,26.884398659598084,923.31408089304,1459.2697875971999,422.07313171125895,520.8416827121237,123.40081459353173,0.0006160248685345515,0.0007601797058703696,2.9609375,,
10.525939999999478,1821,,,,1.40625,-3.08984375,-1.408203125,0.0362497877161745,0.32178102074356035,15.811500549316406,21.993516167532654,918.0780931370399,924.25655868912,347.75049296434184,328.5779975074741,94.48670933765328,0.0009793139625432188,0.000925321537291266,3.037109375,,
10.548890000000595,1726,,,,-0.3359375,0.3828125,-2.21875,0.03605666560892055,0.26947539631890755,15.976001739501953,16.369126519095154,899.12381746032,802.04860446408,261.5131937431917,283.61656981988216,108.45210742919387,0.0009501398190170789,0.0010304466572479505,3.044921875,,
10.576695000000297,1638,,,,-0.94921875,0.49609375,-0.69921875,0.02963185314086291,0.28416249216398315,15.988001823425293,17.268784722220154,877.76098741584,759.7418233955999,276.09336162719467,220.78319159925616,79.96685986871965,0.0012870657866010328,0.0010292260939894823,3.08984375,,
10.599554999999702,1575,,,,0,0.193359375,-0.740234375,0.026584916015730885,0.30791847153902197,16.022666931152344,15.673461159598082,862.99550194392,743.92914037248,251.13064781859285,193.94268870680185,77.22780568260175,0.0015876776463820512,0.0012261286076140354,3.115234375,,
10.626415000000037,1481,,,,1.703125,0.40234375,-1.44140625,0.026168120937517834,0.30103181281661745,16.20400047302246,9.709144791495055,857.0264759020799,737.4365155550399,157.32698679402944,189.24183986233854,120.2856825257142,0.0015907254602660756,0.0019134149769913576,3.15234375,,
10.650269999999553,1343,,,,-2.32421875,1.2734375,-0.6953125,0.02438422309445064,0.26879203917161304,16.440444946289062,1.6077061499468983,808.5412292815199,707.59138534584,26.43140444801233,169.21591728591224,640.2078164962493,0.0015884560003740903,0.010169419475998616,3.177734375,,
10.67628500000015,1186,,,,-0.26171875,-0.486328125,-1.19921875,0.008288716647308748,0.25701005833949864,16.443429946899414,2.6660363282077015,746.54713425048,656.38342509216,43.83878159877227,53.35230351897554,121.7011549437535,0.004817225150327187,0.005862618644189152,3.203125,,
10.698275000000372,1142,,,,-0.548828125,1.337890625,-1,0.003793864657496605,0.24028192718010696,16.485502243041992,0.7563335503451526,686.0191157911199,605.59434385896,12.468538440702927,22.532071423347716,180.71140840206968,0.010663996339507738,0.01927105797706959,3.21484375,,
10.726100000000558,1000,,,,0.298828125,1.111328125,-1.35546875,0.0033865044339137255,0.2061603799691642,16.502857208251953,0.309033056627959,633.65923823112,562.24036523928,5.099928406160847,18.671849708614936,366.1198397620416,0.011041240326288863,0.040424171390350705,3.22265625,,
10.74996499999985,1000,,,,-0.53125,0.29296875,-1.236328125,0.0012087136547934356,0.14923503532561122,16.509334564208984,0.061482204031199215,591.98077569336,520.24774343616,1.0150302760960261,6.166711651886651,607.5396761173313,0.024200099461429186,0,3.27734375,,
10.779224999999627,1000,,,,-0.703125,1.2578125,-0.525390625,0.00012284639683347127,0.10301976088147427,16.514001846313477,0.045884331595152615,563.07812328024,492.39228857423996,0.7577339366792101,0.5932279939783022,78.28974858617792,0,0,3.30078125,,
10.80268499999959,1000,,,,0.48828125,-0.537109375,-1.23828125,-0.00014555154167431115,0.07976528658643339,16.51300048828125,0.014146050345152617,542.86721054208,472.91441412191995,0.2335937362567563,0.6750141160027631,288.9692706746281,0,0,3.328125,,
10.825370000000111,1000,,,,-0.2734375,0.35546875,-0.76171875,-0.0002223707386428401,0.059456589878407615,16.51650047302246,0.010483940970152617,523.17989657952,455.53093477199997,0.17315801599266525,0.9933269197560215,573.653442528527,0.059856013861993386,0,3.34375,,
10.849265000000596,1000,,,,0.390625,-0.7421875,-1.341796875,-0.00023960736313673628,0.050682510010335066,16.518285751342773,0.009088851418346167,507.68137282175996,440.45129003472,0.15013224487973906,1.0349912767895777,689.3863990501443,0.04896902142745232,0,3.33203125,,
10.875534999999218,1000,,,,-0.236328125,0.38671875,-0.96484375,-0.00022437050756379066,0.04249126037036828,16.519001007080078,0.014146050345152617,494.06780465616,429.66515525735997,0.23367861989778158,0.9453305002606176,404.5430004140452,0.04494857656518423,0,3.291015625,,
10.898910000000148,1000,,,,-0.2109375,-0.09375,-0.90234375,-0.0002194986004856864,0.03492350353256112,16.51900291442871,0.0007183159701526165,479.51175869447997,416.99406488783995,0.011865863604431759,0.897494841504858,7563.6706389381925,0.038912205304716604,0,3.22265625,,
10.92525,1000,,,,0.1875,0.044921875,-1.115234375,-0.00016144403499336675,0.03317614236418983,16.5210018157959,0.005601128470152617,465.89819052888,405.26545231439997,0.09253625362589749,0.6417015949097583,693.4596655533607,0.05170026477627089,0,3.1484375,,
10.948515000000596,1000,,,,-0.236328125,0.0625,-0.865234375,-0.00019098644040743405,0.0299095822485274,16.5210018157959,-0.0029437934048473836,453.4365396696,394.47931753704,0.048634416186811615,0.7387549618299628,1518.996257695993,0.04048647223219816,0,3.076171875,,
10.976729999999515,1000,,,,0.224609375,-0.064453125,-1.06640625,-0.00018886848773350476,0.027986016592589247,16.52171516418457,0.0007183159701526165,441.60320734104,383.90262226991996,0.011867811856746435,0.7110333093971701,5991.275544134723,0.039359642119039986,0,3.005859375,,
10.999930000000633,1000,,,,-0.11328125,0.234375,-1.0859375,-0.0001761303269305862,0.02537683475746469,16.520891189575195,-0.0025368922855705024,430.08403427784,373.3259270028,0.04191172140958299,0.644826700248225,1538.535470654248,0.03935450369486238,0,2.93359375,,
11.025525000000373,1000,,,,0.0625,-0.0546875,-0.953125,-0.00021048010422333838,0.02323527252395986,16.522001266479492,0.004380425345152617,418.25070194927997,363.58698977664,0.0723733931003304,0.7505380284144537,1037.0358446148732,0.030958154875970038,0,2.87109375,,
11.048739999999292,1000,,,,-0.173828125,-0.22265625,-0.712890625,-0.00020506895054954073,0.023116673349636015,16.524499893188477,0.008042534720152617,408.72120423335997,354.4763710812,0.13289886412412652,0.7129234534375712,536.440591976547,0.03242518286945413,0,2.822265625,,
11.075605000000447,1000,,,,0.01171875,0.35546875,-1.3046875,-0.00017817389865562672,0.022662607939367585,16.52400016784668,-0.002071862667798996,398.35394847647996,346.62238944719996,0.03423545907046588,0.6056929987379494,1769.1978293361526,0.03741599785136772,0,2.76953125,,
11.098424999999814,1000,,,,-0.08203125,-0.21875,-0.765625,-0.00008464025129831332,0.017595599405874615,16.52400016784668,0.004380425345152617,388.92917051567997,337.93064977224,0.07238214913854168,0.2805229072466945,387.5581349619295,0.0627242872197987,0,2.708984375,,
11.127070000000298,1000,,,,0,0.05859375,-1.056640625,-0.00012588949002403314,0.016825269530742603,16.524499893188477,0.004380425345152617,380.13271108559996,329.86722862799996,0.07238433814809452,0.4072837415166938,562.6683229228578,0.0413109285140786,0,2.650390625,,
11.151854999999516,1000,,,,-0.041015625,0.0546875,-1.015625,-0.00016273222359204173,0.013925802097511115,16.52488899230957,0.012654079962521792,371.12681214528,322.85100503496,0.20910726668048146,0.5152074319455874,246.38427928610955,0.02702950546525086,0.06659645223515794,2.578125,,
